,id,name,dev,publisher,genre,language,tags,category,release,actual_price,discount,old_userscore,metascore,owners,followers
0,/app/632470,Disco Elysium - The Final Cut,['ZA/UM'],['ZA/UM'],['RPG'],"['English', 'Simplified Chinese', 'Spanish - Spain', 'Korean', 'Portuguese - Brazil', 'French', 'German', 'Traditional Chinese', 'Russian', 'Polish']","['RPG', 'Story Rich', 'Choices Matter', 'Detective', 'Isometric', 'Atmospheric', 'Singleplayer', 'CRPG', 'Noir', 'Point & Click', 'Surreal', 'Adventure', 'Indie', 'Open World', 'Exploration', 'Funny', 'Visual Novel', 'Character Customization', 'Sexual Content', 'Fantasy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet']","['Oct 15, 2019']",['$13.99'],['65%'],['94%'],['97%'],"['1,000,000 - 2,000,000']","['185,290']"
1,/app/620980,Beat Saber,['Beat Games'],['Beat Games'],"['Indie', 'in Early Access']","['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Spanish - Latin America']","['VR', 'Rhythm', 'Music', 'Great Soundtrack', 'Moddable', 'Fast-Paced', 'Indie', 'Singleplayer', 'First-Person', 'Difficult', 'Multiplayer', 'Swordplay', 'Action', 'Sports', 'Futuristic', 'Casual', 'Music-Based Procedural Generation', 'Early Access', 'Anime', 'Sexual Content', 'VR Only']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Leaderboards']","['May 21, 2019']",['$29.99'],[],['96%'],['93%'],"['2,000,000 - 5,000,000']","['149,465']"
2,/app/1174180,Red Dead Redemption 2,['Rockstar Games'],['Rockstar Games'],"['Action', 'Adventure']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']","['Open World', 'Adventure', 'Story Rich', 'Western', 'Action', 'Multiplayer', 'Realistic', 'Shooter', 'Singleplayer', 'Atmospheric', 'Third-Person Shooter', 'Horses', 'Beautiful', 'Mature', 'Great Soundtrack', 'Third Person', 'Sandbox', 'Gore', 'First-Person', 'FPS']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet']","['Dec 5, 2019']",['$29.99'],['50%'],['88%'],['93%'],"['5,000,000 - 10,000,000']","['525,455']"
3,/app/601150,Devil May Cry 5,"['CAPCOM Co., Ltd.', 'Site']","['CAPCOM Co., Ltd.']",['Action'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean']","['Action', 'Hack and Slash', 'Great Soundtrack', 'Character Action Game', 'Demons', 'Spectacle fighter', 'Third Person', 'Singleplayer', 'Violent', 'Stylized', 'Classic', 'Story Rich', 'Gore', 'Difficult', 'Nudity', 'Multiplayer', 'Controller', 'Adventure', 'Anime', 'Co-op']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']","['Mar 7, 2019']",['$9.89'],['67%'],['94%'],['89%'],"['2,000,000 - 5,000,000']","['245,562']"
4,/app/883710,Resident Evil 2,"['CAPCOM Co., Ltd.']","['CAPCOM Co., Ltd.']",['Action'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean', 'Portuguese - Brazil']","['Zombies', 'Survival Horror', 'Horror', 'Remake', 'Singleplayer', 'Third Person', 'Gore', 'Action', 'Atmospheric', 'Puzzle', 'Violent', 'Story Rich', 'Classic', 'Survival', 'Female Protagonist', 'Multiplayer', 'Dark', 'Adventure', 'Shooter', 'Difficult']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV']","['Jan 24, 2019']",['$15.99'],['60%'],['97%'],['89%'],"['5,000,000 - 10,000,000']","['282,997']"
5,/app/646570,Slay the Spire,['Mega Crit Games'],['Mega Crit Games'],"['Indie', 'Strategy', 'in Early Access']","['English', 'Simplified Chinese', 'French', 'German', 'Korean', 'Russian', 'Japanese', 'Polish', 'Ukrainian', 'Spanish - Spain', 'Italian', 'Dutch', 'Traditional Chinese', 'Turkish', 'Thai', 'Portuguese - Brazil', 'Vietnamese']","['Roguelike Deckbuilder', 'Card Game', 'Card Battler', 'Rogue-like', 'Deckbuilding', 'Turn-Based', 'Strategy', 'Singleplayer', 'Rogue-lite', 'Replay Value', 'Indie', 'Difficult', 'Dungeon Crawler', 'RPG', 'Mouse only', 'Great Soundtrack', '2D', 'Procedural Generation', 'Fantasy', 'Casual']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","['Jan 23, 2019']",['$8.49'],['66%'],['97%'],['89%'],"['2,000,000 - 5,000,000']","['193,549']"
6,/app/809230,Unity of Command II,"['2x2 Games', 'Croteam']",['2x2 Games'],"['Indie', 'Simulation', 'Strategy']","['English', 'German', 'Russian', 'Simplified Chinese']","['Strategy', 'World War II', 'Simulation', 'Indie', 'Turn-Based', 'Grand Strategy', 'Wargame', 'Turn-Based Strategy', 'Military', 'War', 'Hex Grid', 'Historical', 'Turn-Based Combat', 'Singleplayer', 'Turn-Based Tactics', 'Alternate History', 'Tactical', 'Action', 'Multiplayer']","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play Together']","['Nov 12, 2019']",['$9.89'],['67%'],['81%'],['88%'],"['20,000 - 50,000']","['17,005']"
7,/app/814380,Sekiro: Shadows Die Twice - GOTY Edition,"['Activision (Excluding Japan and Asia)', 'FromSoftware (Japan)', 'FromSoftware', '方块游戏 (Asia)']",['Activision (Excluding Japan and Asia)'],"['Action', 'Adventure']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Thai', 'Traditional Chinese', 'Portuguese - Brazil']","['Souls-like', 'Difficult', 'Action', 'Singleplayer', 'Ninja', 'Stealth', 'Adventure', 'Third Person', 'Open World', 'Story Rich', 'Atmospheric', 'Violent', 'Assassin', 'Dark Fantasy', 'Hack and Slash', 'Great Soundtrack', 'RPG', 'Gore', 'Dark', 'Rhythm']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV']","['Mar 21, 2019']",['$29.99'],['50%'],['95%'],['88%'],"['5,000,000 - 10,000,000']","['522,889']"
8,/app/881420,Six Ages: Ride Like the Wind,"['Kitfox Games', 'A Sharp']",['Kitfox Games'],"['RPG', 'Simulation', 'Strategy']",['English'],"['Choices Matter', 'Interactive Fiction', 'Simulation', 'RPG', 'Strategy', 'Mythology', 'Management', 'Story Rich', 'Hand-drawn', 'Fantasy', 'Turn-Based', 'Resource Management', 'Multiple Endings', 'Atmospheric', 'Strategy RPG', 'Exploration', 'Diplomacy', 'Choose Your Own Adventure', '2D', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Oct 17, 2019']",['$12.99'],['35%'],['81%'],['87%'],"['0 - 20,000']","['7,048']"
9,/app/596970,Sunless Skies: Sovereign Edition,['Failbetter Games'],['Failbetter Games'],"['Adventure', 'Indie', 'RPG', 'in Early Access']",['English'],"['Steampunk', 'Lovecraftian', 'Exploration', 'RPG', 'Story Rich', 'Singleplayer', 'Indie', 'Top-Down', 'Survival', 'Atmospheric', 'Adventure', 'Rogue-like', 'Trains', 'Dark', 'Kickstarter', 'Crowdfunded', 'Sequel', 'Great Soundtrack', 'Alternate History', '2D']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']","['Jan 31, 2019']",['$9.99'],['60%'],['85%'],['87%'],"['200,000 - 500,000']","['29,320']"
10,/app/41050,Serious Sam Classic: The First Encounter,"['Croteam', 'Devolver Digital']",['Devolver Digital'],"['Action', 'Indie']",['English'],"['Action', 'FPS', 'Classic', 'Shooter', 'Indie', 'Co-op', 'Comedy', 'Multiplayer', 'Local Co-Op', 'Singleplayer', 'Gore', 'First-Person', 'Sci-fi', 'Split Screen', 'Great Soundtrack', 'Difficult', 'Adventure', 'Funny', 'Old School', 'Atmospheric']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Includes level editor', 'Remote Play Together']","['Mar 21, 2001']",['$0.99'],['90%'],['96%'],['87%'],"['200,000 - 500,000']","['6,699']"
11,/app/736260,Baba Is You,['Hempuli Oy'],['Hempuli Oy'],['Indie'],"['English', 'Spanish - Spain', 'Korean', 'Norwegian', 'Polish', 'Thai', 'French', 'Italian', 'Dutch', 'Japanese', 'Portuguese', 'Portuguese - Brazil', 'Turkish', 'Vietnamese', 'German', 'Czech', 'Traditional Chinese']","['Puzzle', 'Indie', 'Difficult', 'Singleplayer', 'Pixel Graphics', 'Logic', 'Cute', 'Programming', '2D', 'Sokoban', 'Great Soundtrack', 'Casual', 'Minimalist', 'Top-Down', 'Level Editor', 'Retro', 'Atmospheric', 'Strategy', 'Funny', 'Surreal']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","['Mar 13, 2019']",['$14.99'],[],['98%'],['87%'],"['500,000 - 1,000,000']","['37,563']"
12,/app/928600,F1 2019,"['Electronic Arts', 'Codemasters']",['Codemasters'],"['Racing', 'Simulation', 'Sports']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian']","['Racing', 'Simulation', 'Sports', 'Automobile Sim', 'Multiplayer', 'Driving', 'Realistic', 'Singleplayer', 'Arcade', 'VR', 'Controller']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'In-App Purchases', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","['Jun 27, 2019']",[],[],['89%'],['87%'],"['500,000 - 1,000,000']","['29,625']"
13,/app/600130,Valfaris,"['Big Sugar', 'Steel Mantis']",['Big Sugar'],"['Action', 'Indie']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese', 'Russian', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Traditional Chinese', 'Turkish', 'Finnish', 'Korean', 'Simplified Chinese']","['Action', 'Indie', 'Gore', 'Platformer', 'Pixel Graphics', '2D', 'Great Soundtrack', 'Violent', 'Side Scroller', 'Retro', 'Sci-fi', 'Singleplayer', 'Gothic', 'Dark', ""Shoot 'Em Up"", 'Nudity', 'Difficult', 'Fantasy', 'Metroidvania', 'Horror']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","['Oct 10, 2019']",['$9.99'],['60%'],['85%'],['86%'],"['100,000 - 200,000']",['0']
14,/app/1082710,Bug Fables: The Everlasting Sapling,"['Moonsprout Games', 'DANGEN Entertainment']",['DANGEN Entertainment'],"['Action', 'Adventure', 'Indie', 'RPG']","['English', 'Spanish - Latin America', 'Japanese', 'Portuguese - Brazil']","['RPG', 'Indie', 'Adventure', 'Action', 'Turn-Based Combat', 'Great Soundtrack', 'Story Rich', 'Cute', 'Turn-Based', 'Singleplayer', 'JRPG', 'Comedy', '2D']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']","['Nov 21, 2019']",['$9.99'],['50%'],['98%'],['86%'],"['50,000 - 100,000']","['8,041']"
15,/app/457140,Oxygen Not Included,['Klei Entertainment'],['Klei Entertainment'],"['Indie', 'Simulation']","['English', 'Simplified Chinese', 'Korean', 'Russian']","['Colony Sim', 'Base-Building', 'Survival', 'Resource Management', 'Building', 'Singleplayer', 'Management', 'Simulation', '2D', 'Sandbox', 'Strategy', 'Space', 'Indie', 'Sci-fi', 'Exploration', 'Open World', 'Difficult', 'Adventure', 'Early Access', 'Multiplayer']","['Single-player', 'Steam Trading Cards']","['Jul 30, 2019']",['$9.99'],['60%'],['96%'],['86%'],"['2,000,000 - 5,000,000']","['354,164']"
16,/app/595790,Hell is Other Demons,['Cuddle Monster Games'],['Cuddle Monster Games'],"['Action', 'Indie']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Japanese', 'Korean']","['Bullet Hell', 'Action Roguelike', 'Fast-Paced', 'Rogue-like', 'Difficult', 'Rogue-lite', 'Arcade', '2D', 'Indie', 'Action', 'Platformer', 'Pixel Graphics', 'Retro', 'Shooter', 'Side Scroller', 'Singleplayer', 'Replay Value', 'Stylized', ""Shoot 'Em Up"", '2D Platformer']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","['May 20, 2019']",['$9.99'],[],['93%'],['85%'],"['0 - 20,000']","['2,308']"
17,/app/41060,Serious Sam Classic: The Second Encounter,"['Croteam', 'Devolver Digital']",['Devolver Digital'],"['Action', 'Indie']",['English'],"['Action', 'FPS', 'Classic', 'Shooter', 'Co-op', 'Indie', 'First-Person', 'Gore', 'Multiplayer', 'Comedy', 'Old School', 'Singleplayer', 'Great Soundtrack', 'Split Screen', 'Sci-fi', 'Adventure', 'Local Co-Op', 'Funny', 'Difficult', 'Aliens']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Includes level editor', 'Remote Play Together']","['Feb 5, 2002']",['$0.99'],['90%'],['96%'],['85%'],"['200,000 - 500,000']","['6,578']"
18,/app/673130,AMID EVIL,"['New Blood Interactive', 'Indefatigable']",['New Blood Interactive'],"['Action', 'Adventure', 'Indie']",['English'],"['FPS', 'Retro', 'Dark Fantasy', 'Action', 'Shooter', 'Old School', 'Magic', 'First-Person', 'Psychedelic', 'Singleplayer', 'Surreal', 'Arena Shooter', 'Great Soundtrack', 'Fantasy', 'Beautiful', 'Atmospheric', ""1990's"", 'Sci-fi', 'Colorful', 'Soundtrack']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']","['Jun 20, 2019']",['$8.99'],['55%'],['95%'],['85%'],"['1,000,000 - 2,000,000']","['17,681']"
19,/app/1072420,DRAGON QUEST BUILDERS 2,"['Square Enix', 'KOEI TECMO GAMES CO., LTD.']",['Square Enix'],"['Action', 'Adventure', 'RPG']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Traditional Chinese', 'Japanese', 'Simplified Chinese']","['RPG', 'Open World Survival Craft', 'Adventure', 'Action', 'Sandbox', 'Building', 'Crafting', 'Anime', 'JRPG', 'Cute', 'Third Person', 'Co-op', 'Multiplayer', 'Open World', 'Voxel', 'Colorful', 'Platformer', 'Survival', 'Singleplayer', 'Character Customization']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Remote Play on Tablet']","['Dec 10, 2019']",['$29.99'],['40%'],['91%'],['85%'],"['200,000 - 500,000']","['38,971']"
20,/app/578620,GORN,"['Devolver Digital', 'Free Lives']",['Devolver Digital'],"['Action', 'Indie']",['English'],"['VR', 'Action', '3D Fighter', 'Violent', 'Indie', 'Gore', 'Funny', 'Fighting', 'Blood', 'First-Person', 'Early Access', 'Singleplayer', 'Local Multiplayer', 'Swordplay', 'Medieval', 'Asymmetric VR', 'Nudity', 'Moddable', 'VR Only']","['Single-player', 'SteamVR Collectibles']","['Jul 18, 2019']",['$12.99'],['35%'],['94%'],['85%'],"['200,000 - 500,000']","['22,298']"
21,/app/813630,Supraland,['Supra Games'],['Supra Games'],"['Action', 'Adventure', 'Indie']","['English', 'French', 'Italian', 'German', 'Portuguese', 'Portuguese - Brazil', 'Finnish', 'Russian', 'Japanese', 'Traditional Chinese', 'Simplified Chinese', 'Spanish - Spain', 'Turkish', 'Hungarian', 'Polish', 'Korean']","['Puzzle', 'Adventure', 'Exploration', 'Metroidvania', 'First-Person', 'Puzzle-Platformer', 'Singleplayer', 'Action', 'Open World', 'Cute', '3D Platformer', 'Colorful', 'Sandbox', 'Funny', 'FPS', 'Collectathon', 'Platformer', 'Comedy', 'Family Friendly', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']","['Apr 5, 2019']",['$7.99'],['60%'],['95%'],['85%'],"['500,000 - 1,000,000']","['40,631']"
22,/app/779340,Total War: THREE KINGDOMS,"['CREATIVE ASSEMBLY', 'SEGA', 'Feral Interactive (Mac)', 'Feral Interactive (Linux)']",['SEGA'],"['Action', 'Strategy']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']","['Strategy', 'Historical', 'War', 'Turn-Based Strategy', 'Grand Strategy', 'RTS', 'Military', 'Multiplayer', 'Tactical', 'Singleplayer', 'Real Time Tactics', 'Action', 'Turn-Based', 'Great Soundtrack', 'Co-op', 'Simulation', 'Sandbox', 'Violent', 'Fantasy', 'Destruction']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['May 23, 2019']",['$29.99'],['50%'],['70%'],['85%'],"['2,000,000 - 5,000,000']","['490,139']"
23,/app/412020,Metro Exodus,"['4A Games', 'Deep Silver ']",['Deep Silver '],['Action'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Polish', 'Portuguese - Brazil', 'Russian', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Ukrainian', 'Japanese']","['Post-apocalyptic', 'FPS', 'Open World', 'Story Rich', 'Singleplayer', 'Atmospheric', 'Action', 'First-Person', 'Survival', 'Shooter', 'Horror', 'Adventure', 'Stealth', 'Exploration', 'Survival Horror', 'Great Soundtrack', 'Violent', 'Psychological Horror', 'Gore', 'Sci-fi']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","['Feb 14, 2020']",['$9.89'],['67%'],['88%'],['85%'],"['2,000,000 - 5,000,000']","['375,663']"
24,/app/1116780,Shovel Knight: King of Cards,['Yacht Club Games'],['Yacht Club Games'],"['Action', 'Adventure', 'Indie']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']","['Indie', 'Action', 'Adventure', 'Platformer', 'Pixel Graphics', 'Retro', 'Singleplayer', 'Card Game', '2D', 'Great Soundtrack']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']","['Dec 10, 2019']",['$6.49'],['35%'],['90%'],['84%'],"['0 - 20,000']","['1,199']"
25,/app/762830,Telling Lies,"['Annapurna Interactive', 'Sam Barlow', 'Half Mermaid', 'Furious Bee Limited']",['Annapurna Interactive'],"['Adventure', 'Indie', 'Simulation']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Spanish - Latin America', 'Russian', 'Japanese', 'Korean', 'Simplified Chinese']","['Thriller', 'Detective', 'Mystery', 'Story Rich', 'Adventure', 'FMV', 'Realistic', 'Puzzle', 'Open World', 'Music', 'Crime', 'Simulation', 'Sexual Content', 'Singleplayer', 'Interactive Fiction', 'Indie', 'Atmospheric', 'Drama', 'Investigation', 'Female Protagonist']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']","['Aug 23, 2019']",['$5.99'],['70%'],['66%'],['84%'],"['50,000 - 100,000']","['16,605']"
26,/app/1091980,The Bard's Tale IV: Director's Cut,['inXile Entertainment'],['inXile Entertainment'],['RPG'],"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian']","['RPG', 'Party-Based RPG', 'Turn-Based', 'Dungeon Crawler', 'Puzzle', 'Fantasy', 'First-Person', 'CRPG', 'Singleplayer', 'Turn-Based Combat', 'Character Customization']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']","['Aug 27, 2019']",['$3.75'],['75%'],['76%'],['84%'],"['20,000 - 50,000']","['3,922']"
27,/app/716500,Eliza,['Zachtronics'],['Zachtronics'],['Indie'],"['English', 'Hungarian', 'Russian', 'German', 'French', 'Spanish - Spain', 'Italian', 'Simplified Chinese']","['Female Protagonist', 'Visual Novel', 'Emotional', 'Psychological', 'Indie', 'Atmospheric', 'Story Rich', 'Dystopian ', 'Singleplayer', 'Great Soundtrack', 'Beautiful', 'Choices Matter', 'Sci-fi', 'Casual', 'LGBTQ+']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']","['Aug 12, 2019']",['$7.49'],['50%'],['91%'],['84%'],"['50,000 - 100,000']","['4,283']"
28,/app/900270,Reventure,['Pixelatto'],['Pixelatto'],"['Adventure', 'Indie', 'in Early Access']","['English', 'Spanish - Spain', 'Simplified Chinese', 'German', 'Japanese', 'French', 'Korean', 'Spanish - Latin America', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Turkish', 'Russian', 'Italian']","['Adventure', 'Indie', 'Pixel Graphics', 'Multiple Endings', 'Comedy', '2D', 'Platformer', 'Dark Humor', 'Singleplayer', 'Exploration', 'Retro', 'Violent', 'Choose Your Own Adventure', 'Nonlinear', 'Puzzle-Platformer', 'Great Soundtrack', 'Metroidvania', 'Choices Matter', 'Dark Comedy', 'Mystery Dungeon']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']","['Jun 4, 2019']",['$3.99'],['50%'],['94%'],['84%'],"['200,000 - 500,000']","['10,852']"
29,/app/690790,DiRT Rally 2.0,"['Electronic Arts', 'Codemasters']",['Codemasters'],"['Racing', 'Simulation', 'Sports']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Japanese']","['Racing', 'Automobile Sim', 'Simulation', 'Multiplayer', 'Sports', 'Driving', 'Realistic', 'Offroad', 'VR', 'Difficult', 'Singleplayer', 'First-Person', 'Open World', 'Co-op', '3D Vision', 'Controller', 'Family Friendly', 'TrackIR', 'Action', 'Psychological Horror']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Valve Anti-Cheat enabled']","['Feb 25, 2019']",['$4.99'],['75%'],['85%'],['84%'],"['1,000,000 - 2,000,000']","['85,151']"
30,/app/1100600,Football Manager 2020,"['Sports Interactive', 'SEGA']",['SEGA'],"['Simulation', 'Sports']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Dutch', 'Greek', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish']","['Simulation', 'Sports', 'Management', 'Soccer', 'Multiplayer', 'Football', 'Strategy', 'Singleplayer']","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']","['Nov 19, 2019']",[],[],['89%'],['84%'],"['5,000,000 - 10,000,000']","['66,925']"
31,/app/813780,Age of Empires II: Definitive Edition,"['Forgotten Empires', 'Xbox Game Studios', 'Wicked Witch', 'Tantalus Media']",['Xbox Game Studios'],['Strategy'],"['English', 'French', 'Italian', 'German', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Turkish', 'Vietnamese', 'Spanish - Spain', 'Polish']","['Strategy', 'RTS', 'City Builder', 'Multiplayer', 'Base-Building', 'Historical', 'Medieval', 'Singleplayer', 'Classic', 'Resource Management', 'Real-Time', 'Tactical', 'Remake', 'Co-op', 'Isometric', 'Replay Value', 'Action', '2D', 'Adventure', 'Great Soundtrack']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']","['Nov 14, 2019']",['$5.99'],['70%'],['94%'],['84%'],"['2,000,000 - 5,000,000']","['192,906']"
32,/app/447150,APE OUT,"['Matt Boch', 'Devolver Digital', 'Gabe Cuzzillo', 'Bennett Foddy']",['Devolver Digital'],"['Action', 'Indie']","['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese', 'Russian', 'Simplified Chinese']","['Indie', 'Violent', 'Action', 'Gore', 'Top-Down', 'Singleplayer', 'Stylized', 'Fast-Paced', 'Difficult', ""Beat 'em up"", 'Blood', 'Music', 'Arcade', '2D', 'Top-Down Shooter', 'Music-Based Procedural Generation', 'Atmospheric', 'Casual', 'Surreal', 'Soundtrack']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']","['Feb 28, 2019']",['$3.74'],['75%'],['94%'],['83%'],"['100,000 - 200,000']","['11,236']"
33,/app/844590,Hypnospace Outlaw,"['Tendershoot', 'Michael Lasch', 'ThatWhichIs Media', 'No More Robots']",['No More Robots'],['Simulation'],['English'],"['Simulation', ""1990's"", 'Point & Click', 'Surreal', 'Retro', 'Alternate History', 'Detective', 'Great Soundtrack', 'Singleplayer', 'Atmospheric', 'Indie', 'Funny', 'Story Rich', 'Puzzle', 'Psychedelic', 'Interactive Fiction', 'Mystery', 'Adventure', 'Psychological', 'Fantasy']","['Single-player', 'Steam Trading Cards']","['Mar 12, 2019']",['$9.99'],['50%'],['97%'],['83%'],"['200,000 - 500,000']","['9,505']"
34,/app/1079800,Pistol Whip,['Cloudhead Games ltd.'],['Cloudhead Games ltd.'],"['Action', 'Indie']",['English'],"['Action', 'Indie', 'Shooter', 'VR', 'Music', 'On-Rails Shooter', 'Rhythm', 'Great Soundtrack', 'First-Person', 'FPS', 'Bullet Hell', 'Soundtrack', 'Arcade', 'Sports', 'Boxing', 'VR Only']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","['Nov 7, 2019']",['$19.49'],['35%'],['93%'],['83%'],"['100,000 - 200,000']","['10,520']"
35,/app/980300,One Finger Death Punch 2,['Silver Dollar Games'],['Silver Dollar Games'],"['Action', 'Casual', 'Indie']",['English'],"['Action', 'Indie', ""Beat 'em up"", 'Casual', 'Fast-Paced', 'Martial Arts', '2D', 'Arcade', '2D Fighter', 'Mouse only', 'Gore', 'Singleplayer', 'Violent', 'Difficult', 'Great Soundtrack', 'Rhythm', 'Fighting']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']","['Apr 15, 2019']",['$1.99'],['75%'],['96%'],['83%'],"['100,000 - 200,000']","['6,410']"
